player_name,team_abbreviation,points,rebounds,assists,net_rating,season
10828,Taj Gibson,NYK,6.1,4.3,0.8,-12.5,2019-20
10829,Tacko Fall,BOS,3.3,2.1,0.1,12.7,2019-20
10830,Rodions Kurucs,BKN,4.6,2.9,1.1,-1.4,2019-20
10831,Robin Lopez,MIL,5.4,2.4,0.7,0.6,2019-20
10832,Robert Williams III,BOS,5.2,4.4,0.9,6.1,2019-20
10833,Robert Covington,HOU,12.4,6.6,1.3,0.9,2019-20
10834,Ricky Rubio,PHX,13.0,4.7,8.8,4.0,2019-20
10835,Richaun Holmes,SAC,12.3,8.1,1.0,1.2,2019-20
10836,Reggie Jackson,LAC,11.9,3.0,4.1,6.7,2019-20
10837,Reggie Bullock,NYK,8.1,2.3,1.4,-5.8,2019-20
10838,Rayjon Tucker,UTA,3.1,1.0,0.3,-6.9,2019-20
10839,Raul Neto,PHI,5.1,1.1,1.8,2.8,2019-20
10840,Rajon Rondo,LAL,7.1,3.0,5.0,1.4,2019-20
10841,RJ Barrett,NYK,14.3,5.0,2.6,-9.1,2019-20
10842,Quinndary Weatherspoon,SAS,1.1,0.6,1.0,-13.7,2019-20
10843,Quinn Cook,LAL,5.1,1.2,1.1,4.5,2019-20
10844,Paul Watson,TOR,3.1,1.7,0.8,16.3,2019-20
10845,Paul Millsap,DEN,11.6,5.7,1.6,9.3,2019-20
10846,Paul George,LAC,21.5,5.7,3.9,8.7,2019-20
10847,Patty Mills,SAS,11.6,1.6,1.8,4.1,2019-20
10848,Patrick Patterson,LAC,4.9,2.6,0.7,2.5,2019-20
10849,Patrick McCaw,TOR,4.6,2.3,2.1,0.6,2019-20
10850,Patrick Beverley,LAC,7.9,5.2,3.6,10.2,2019-20
10851,Pat Connaughton,MIL,5.4,4.2,1.6,3.5,2019-20
10852,Pascal Siakam,TOR,22.9,7.3,3.5,8.8,2019-20
10853,PJ Dozier,DEN,5.8,1.9,2.2,-5.7,2019-20
10854,P.J. Washington,CHA,12.2,5.4,2.1,-6.3,2019-20
10855,P.J. Tucker,HOU,6.9,6.6,1.6,3.0,2019-20
10856,Otto Porter Jr.,CHI,11.9,3.4,1.8,3.2,2019-20
10857,Oshae Brissett,TOR,1.9,1.4,0.4,11.6,2019-20
10858,Omari Spellman,MIN,7.6,4.5,1.0,-8.5,2019-20
10859,Rodney Hood,POR,11.0,3.4,1.5,0.6,2019-20
10860,Rodney McGruder,LAC,3.3,2.7,0.6,0.8,2019-20
10861,Romeo Langford,BOS,2.5,1.3,0.4,8.9,2019-20
10862,Rondae Hollis-Jefferson,TOR,7.0,4.7,1.8,4.2,2019-20
10863,T.J. Warren,IND,19.8,4.2,1.5,2.7,2019-20
10864,T.J. McConnell,IND,6.5,2.7,5.0,1.1,2019-20
10865,T.J. Leaf,IND,3.0,2.5,0.3,0.2,2019-20
10866,Svi Mykhailiuk,DET,9.0,1.9,1.9,-0.6,2019-20
10867,Steven Adams,OKC,10.9,9.3,2.3,4.4,2019-20
10868,Sterling Brown,MIL,5.1,3.5,1.0,2.4,2019-20
10869,Stephen Curry,GSW,20.8,5.2,6.6,-15.3,2019-20
10870,Stanton Kidd,UTA,0.0,0.8,0.3,2.3,2019-20
10871,Stanley Johnson,TOR,2.4,1.5,0.8,4.8,2019-20
10872,Spencer Dinwiddie,BKN,20.6,3.5,6.8,1.1,2019-20
10873,Solomon Hill,MIA,5.5,2.8,1.8,-2.1,2019-20
10874,Skal Labissiere,ATL,5.8,5.1,1.3,1.3,2019-20
10875,Sindarius Thornwell,NOP,8.0,2.0,2.0,-7.4,2019-20
10876,Shaquille Harrison,CHI,4.9,2.0,1.1,6.8,2019-20
10877,Josh Magette,ORL,1.5,0.8,0.6,2.4,2019-20
10878,Shamorie Ponds,TOR,2.3,0.3,0.5,-5.5,2019-20
10879,Shai Gilgeous-Alexander,OKC,19.0,5.9,3.3,3.5,2019-20
10880,Shabazz Napier,WAS,10.3,2.8,4.7,-3.6,2019-20
10881,Seth Curry,DAL,12.4,2.3,1.9,3.4,2019-20
10882,Serge Ibaka,TOR,15.4,8.2,1.4,3.1,2019-20
10883,Semi Ojeleye,BOS,3.4,2.1,0.5,-1.5,2019-20
10884,Sekou Doumbouya,DET,6.4,3.1,0.5,-10.8,2019-20
10885,Ryan Broekhoff,PHI,4.2,2.5,0.6,2.1,2019-20
10886,Ryan Arcidiacono,CHI,4.5,1.9,1.7,-4.0,2019-20
10887,Ryan Anderson,HOU,2.5,3.5,1.0,21.2,2019-20
10888,Russell Westbrook,HOU,27.2,7.9,7.0,3.1,2019-20
10889,Rui Hachimura,WAS,13.5,6.1,1.8,-8.2,2019-20
10890,Rudy Gobert,UTA,15.1,13.5,1.5,6.2,2019-20
10891,Rudy Gay,SAS,10.8,5.4,1.7,0.2,2019-20
10892,Royce O'Neale,UTA,6.3,5.5,2.5,5.2,2019-20
10893,Shake Milton,PHI,9.4,2.2,2.6,0.1,2019-20
10894,Josh Jackson,MEM,9.0,3.0,1.6,2.5,2019-20
10895,Anthony Tolliver,MEM,3.6,2.8,0.8,-6.0,2019-20
10896,Josh Gray,NOP,1.0,1.0,1.0,-14.9,2019-20
10897,Dante Exum,CLE,4.5,1.9,1.1,-8.8,2019-20
10898,Danny Green,LAL,8.0,3.3,1.3,6.4,2019-20
10899,Danilo Gallinari,OKC,18.7,5.2,1.9,5.7,2019-20
10900,Daniel Theis,BOS,9.2,6.6,1.7,7.0,2019-20
10901,Daniel Gafford,CHI,5.1,2.5,0.5,-1.9,2019-20
10902,Damyean Dotson,NYK,6.7,1.9,1.2,-5.3,2019-20
10903,Damion Lee,GSW,12.7,4.9,2.7,-4.1,2019-20
10904,Damian Lillard,POR,30.0,4.3,8.0,1.4,2019-20
10905,Damian Jones,ATL,5.6,3.7,0.6,-12.6,2019-20
10906,DaQuan Jeffries,SAC,3.8,1.4,0.5,3.0,2019-20
10907,D.J. Wilson,MIL,3.6,2.5,0.7,-6.3,2019-20
10908,D.J. Augustin,ORL,10.5,2.1,4.6,1.5,2019-20
10909,D'Angelo Russell,MIN,23.1,3.9,6.3,-8.1,2019-20
10910,Cristiano Felicio,CHI,3.9,4.6,0.7,-7.7,2019-20
10911,Courtney Lee,DAL,4.5,1.3,0.5,6.7,2019-20
10912,Cory Joseph,SAC,6.4,2.6,3.5,-0.3,2019-20
10913,Corey Brewer,SAC,1.0,1.6,0.4,11.2,2019-20
10914,Collin Sexton,CLE,20.8,3.1,3.0,-9.2,2019-20
10915,Cody Zeller,CHA,11.1,7.1,1.5,-8.3,2019-20
10916,Cody Martin,CHA,5.0,3.3,2.0,-3.2,2019-20
10917,Coby White,CHI,13.2,3.5,2.7,-4.4,2019-20
10918,Clint Capela,ATL,13.9,13.8,1.2,2.5,2019-20
10919,Christian Wood,DET,13.1,6.3,1.0,2.0,2019-20
10920,Chris Silva,MIA,3.0,2.9,0.5,-6.0,2019-20
10921,Chris Paul,OKC,17.6,5.0,6.7,6.9,2019-20
10922,Chris Clemons,HOU,4.9,0.9,0.8,-8.8,2019-20
10923,Chris Chiozza,BKN,5.1,1.9,3.0,9.3,2019-20
10924,Chris Boucher,TOR,6.6,4.5,0.4,5.7,2019-20
10925,Chimezie Metu,SAS,3.2,1.8,0.6,-6.7,2019-20
10926,Danuel House Jr.,HOU,10.5,4.2,1.3,3.3,2019-20
10927,Cheick Diallo,PHX,4.7,2.8,0.5,-3.8,2019-20
10928,Dario Saric,PHX,10.7,6.2,1.9,-1.2,2019-20
10929,Darius Garland,CLE,12.3,1.9,3.9,-8.7,2019-20
10930,Dewayne Dedmon,ATL,5.8,5.7,0.5,-0.7,2019-20
10931,Dewan Hernandez,TOR,2.3,2.3,0.5,17.2,2019-20
10932,Devonte' Graham,CHA,18.2,3.4,7.5,-4.5,2019-20
10933,Devontae Cacok,LAL,6.0,5.0,1.0,22.7,2019-20
10934,Devon Hall,OKC,1.8,0.6,1.2,3.8,2019-20
10935,Devin Booker,PHX,26.6,4.2,6.5,2.7,2019-20
10936,Derrick White,SAS,11.3,3.3,3.5,1.0,2019-20
10937,Derrick Walton Jr.,DET,2.0,0.6,1.0,-0.9,2019-20
10938,Derrick Rose,DET,18.1,2.4,5.6,-3.4,2019-20
10939,Derrick Jones Jr.,MIA,8.5,3.9,1.1,-0.5,2019-20
10940,Derrick Favors,NOP,9.0,9.8,1.6,4.2,2019-20
10941,Deonte Burton,OKC,2.7,1.5,0.4,-12.7,2019-20
10942,Denzel Valentine,CHI,6.8,2.1,1.2,-5.0,2019-20
10943,Dennis Smith Jr.,NYK,5.5,2.3,2.9,-17.1,2019-20
10944,Dennis Schroder,OKC,18.9,3.6,4.0,5.5,2019-20
10945,Delon Wright,DAL,6.9,3.8,3.3,1.7,2019-20
10946,Dejounte Murray,SAS,10.9,5.8,4.1,-4.2,2019-20
10947,Deandre Ayton,PHX,18.2,11.5,1.9,4.0,2019-20
10948,Dean Wade,CLE,1.7,1.6,0.2,-6.5,2019-20
10949,DeMarre Carroll,HOU,3.6,2.3,1.0,0.0,2019-20
10950,DeMar DeRozan,SAS,22.1,5.5,5.6,-1.8,2019-20
10951,DeAndre' Bembry,ATL,5.8,3.5,1.9,-11.8,2019-20
10952,DeAndre Jordan,BKN,8.3,10.0,1.9,-1.8,2019-20
10953,De'Anthony Melton,MEM,7.6,3.7,2.9,5.1,2019-20
10954,De'Andre Hunter,ATL,12.3,4.5,1.8,-5.5,2019-20
10955,De'Aaron Fox,SAC,21.1,3.8,6.8,-4.0,2019-20
10956,Davis Bertans,WAS,15.4,4.5,1.7,-0.3,2019-20
10957,David Nwaba,HOU,5.2,2.3,0.4,7.2,2019-20
10958,Daryl Macon,MIA,0.8,0.0,0.3,7.6,2019-20
10959,Darius Bazley,OKC,5.6,4.0,0.7,-3.2,2019-20
10960,Chasson Randle,GSW,1.7,0.7,1.7,-2.0,2019-20
10961,Charlie Brown Jr.,ATL,2.0,0.4,0.2,33.9,2019-20
10962,Chandler Parsons,ATL,2.8,1.4,0.6,-29.0,2019-20
10963,Bam Adebayo,MIA,15.9,10.2,5.1,5.0,2019-20
10964,BJ Johnson,ORL,3.0,1.5,0.3,-8.1,2019-20
10965,Avery Bradley,LAL,8.6,2.3,1.3,7.4,2019-20
10966,Austin Rivers,HOU,8.8,2.6,1.7,2.6,2019-20
10967,Aron Baynes,PHX,11.5,5.6,1.6,-1.5,2019-20
10968,Anzejs Pasecniks,WAS,5.8,4.0,0.7,0.2,2019-20
10969,Antonius Cleveland,DAL,1.0,0.6,0.1,-7.8,2019-20
10970,Anthony Davis,LAL,26.1,9.3,3.2,5.0,2019-20
10971,Ante Zizic,CLE,4.4,3.0,0.3,1.3,2019-20
10972,Anfernee Simons,POR,8.3,2.2,1.4,-7.6,2019-20
10973,Andrew Wiggins,GSW,21.8,5.1,3.7,-5.1,2019-20
10974,Andre Roberson,OKC,2.9,3.9,0.6,-1.1,2019-20
10975,Andre Iguodala,MIA,4.6,3.7,2.4,-1.9,2019-20
10976,Andre Drummond,CLE,17.7,15.2,2.7,-5.0,2019-20
10977,Amir Coffey,LAC,3.2,0.9,0.8,-0.5,2019-20
10978,Amile Jefferson,ORL,0.8,1.3,0.2,8.5,2019-20
10979,Allonzo Trier,NYK,6.5,1.2,1.2,-11.1,2019-20
10980,Allen Crabbe,MIN,4.6,2.1,0.9,-15.0,2019-20
10981,Alize Johnson,IND,2.0,2.8,0.4,8.9,2019-20
10982,Alfonzo McKinnie,CLE,4.6,2.8,0.4,-7.4,2019-20
10983,Alex Len,SAC,8.0,5.8,0.9,-5.4,2019-20
10984,Alex Caruso,LAL,5.5,1.9,1.9,9.8,2019-20
10985,Alen Smailagic,GSW,4.2,1.9,0.9,-3.0,2019-20
10986,Alec Burks,PHI,15.0,4.3,2.9,-6.3,2019-20
10987,Al-Farouq Aminu,ORL,4.3,4.8,1.2,-5.4,2019-20
10988,Al Horford,PHI,11.9,6.8,4.0,3.3,2019-20
10989,Admiral Schofield,WAS,3.0,1.4,0.5,-7.1,2019-20
10990,Adam Mokoka,CHI,2.9,0.9,0.4,17.1,2019-20
10991,Josh Hart,NOP,10.1,6.5,1.7,-3.1,2019-20
10992,Ben McLemore,HOU,10.1,2.2,0.8,5.0,2019-20
10993,Ben Simmons,PHI,16.4,7.8,8.0,1.7,2019-20
10994,Bismack Biyombo,CHA,7.4,5.8,0.9,-6.6,2019-20
10995,Blake Griffin,DET,15.5,4.7,3.3,-2.6,2019-20
10996,Chandler Hutchison,CHI,7.8,3.9,0.9,-11.9,2019-20
10997,Cedi Osman,CLE,11.0,3.6,2.4,-9.0,2019-20
10998,Carsen Edwards,BOS,3.3,1.3,0.6,-5.5,2019-20
10999,Carmelo Anthony,POR,15.4,6.3,1.5,0.6,2019-20
11000,Caris LeVert,BKN,18.7,4.2,4.4,0.2,2019-20
11001,Cameron Payne,PHX,10.9,3.9,3.0,23.1,2019-20
11002,Cameron Johnson,PHX,8.8,3.3,1.2,1.0,2019-20
11003,Cam Reddish,ATL,10.5,3.7,1.5,-6.3,2019-20
11004,Caleb Swanigan,POR,2.4,3.7,1.1,-6.5,2019-20
11005,Caleb Martin,CHA,6.2,2.1,1.3,0.8,2019-20
11006,CJ Miles,WAS,6.4,1.2,1.2,-1.3,2019-20
11007,CJ McCollum,POR,22.2,4.2,4.4,0.5,2019-20
11008,Buddy Hield,SAC,19.2,4.6,3.0,-3.1,2019-20
11009,Bryn Forbes,SAS,11.2,2.0,1.7,-6.8,2019-20
11010,Dillon Brooks,MEM,16.2,3.3,2.1,-0.3,2019-20
11011,Bruno Fernando,ATL,4.3,3.5,0.9,-5.6,2019-20
11012,Bruce Brown,DET,8.9,4.7,4.0,-4.3,2019-20
11013,Brook Lopez,MIL,12.0,4.6,1.5,12.0,2019-20
11014,Brian Bowen II,IND,1.0,1.2,0.0,15.7,2019-20
11015,Brandon Knight,DET,7.3,1.6,2.8,-7.6,2019-20
11016,Brandon Ingram,NOP,23.8,6.1,4.2,-1.3,2019-20
11017,Brandon Goodwin,ATL,6.1,2.1,1.5,-13.8,2019-20
11018,Brandon Clarke,MEM,12.1,5.9,1.4,-0.1,2019-20
11019,Bradley Beal,WAS,30.5,4.2,6.1,-4.5,2019-20
11020,Brad Wanamaker,BOS,6.9,2.0,2.5,5.0,2019-20
11021,Bol Bol,DEN,5.7,2.7,0.9,-9.8,2019-20
11022,Bojan Bogdanovic,UTA,20.2,4.1,2.1,5.5,2019-20
11023,Bogdan Bogdanovic,SAC,15.1,3.4,3.4,-1.7,2019-20
11024,Bobby Portis,NYK,10.1,5.1,1.5,-7.9,2019-20
11025,Boban Marjanovic,DAL,6.6,4.5,0.5,5.5,2019-20
11026,Bruno Caboclo,HOU,3.0,2.0,0.4,-5.1,2019-20
11027,Dion Waiters,LAL,11.1,2.4,2.0,7.8,2019-20
11028,Abdel Nader,OKC,6.3,1.8,0.7,-4.2,2019-20
11029,Donovan Mitchell,UTA,24.0,4.4,4.3,2.6,2019-20
11030,Jaxson Hayes,NOP,7.4,4.0,0.9,-1.8,2019-20
11031,Javonte Green,BOS,3.4,1.9,0.5,-2.6,2019-20
11032,Jarrod Uthoff,WAS,2.7,0.9,0.0,8.1,2019-20
11033,Jarrett Culver,MIN,9.2,3.4,1.7,-3.3,2019-20
11034,Jarrett Allen,BKN,11.1,9.6,1.6,0.9,2019-20
11035,Jarrell Brantley,UTA,2.7,2.2,1.2,-17.0,2019-20
11036,Jarred Vanderbilt,MIN,1.1,0.8,0.2,-23.4,2019-20
11037,Jaren Jackson Jr.,MEM,17.4,4.6,1.4,-2.6,2019-20
11038,Jared Harper,NYK,0.7,0.0,0.0,-61.1,2019-20
11039,Jared Dudley,LAL,1.5,1.2,0.6,3.3,2019-20
11040,James Johnson,MIN,8.4,3.7,2.3,-4.6,2019-20
11041,James Harden,HOU,34.3,6.6,7.5,5.8,2019-20
11042,James Ennis III,ORL,6.6,3.6,0.9,0.1,2019-20
11043,Jamal Murray,DEN,18.5,4.0,4.8,5.3,2019-20
11044,Jamal Crawford,BKN,5.0,0.0,3.0,26.7,2019-20
11045,Jalen McDaniels,CHA,5.6,4.1,0.8,-3.6,2019-20
11046,Jalen Lecque,PHX,2.0,0.4,0.4,-20.2,2019-20
11047,Jalen Brunson,DAL,8.2,2.4,3.3,7.6,2019-20
11048,Jakob Poeltl,SAS,5.6,5.7,1.8,5.7,2019-20
11049,Jake Layman,MIN,9.1,2.5,0.7,2.0,2019-20
11050,Jahlil Okafor,NOP,8.1,4.2,1.2,-10.1,2019-20
11051,Jae Crowder,MIA,10.5,5.9,2.5,-2.9,2019-20
11052,Jacob Evans,MIN,4.4,1.4,1.1,-11.0,2019-20
11053,Jabari Parker,SAC,14.0,5.6,1.8,-4.9,2019-20
11054,JaVale McGee,LAL,6.6,5.7,0.5,5.8,2019-20
11055,JaMychal Green,LAC,6.8,6.2,0.8,5.0,2019-20
11056,JaKarr Sampson,IND,4.6,2.6,0.6,1.9,2019-20
11057,Ja Morant,MEM,17.8,3.9,7.3,-0.6,2019-20
11058,JR Smith,LAL,2.8,0.8,0.5,-16.7,2019-20
11059,Jaylen Brown,BOS,20.3,6.4,2.1,6.9,2019-20
11060,JJ Redick,NOP,15.3,2.5,2.0,-1.0,2019-20
11061,Jaylen Hoard,POR,2.9,2.5,0.3,3.0,2019-20
11062,Jayson Tatum,BOS,23.4,7.0,3.0,10.6,2019-20
11063,Domantas Sabonis,IND,18.5,12.4,5.0,3.1,2019-20
11064,Jordan Poole,GSW,8.8,2.1,2.4,-8.2,2019-20
11065,Jordan McRae,DET,11.5,3.4,2.5,-4.1,2019-20
11066,Jordan McLaughlin,MIN,7.6,1.6,4.2,-5.8,2019-20
11067,Jordan Clarkson,UTA,15.2,2.6,1.9,-0.5,2019-20
11068,Jordan Bone,DET,1.2,0.4,0.8,-2.9,2019-20
11069,Jordan Bell,CLE,3.2,2.8,0.6,-1.6,2019-20
11070,Jonathan Isaac,ORL,11.9,6.8,1.4,0.7,2019-20
11071,Jonas Valanciunas,MEM,14.9,11.3,1.9,0.3,2019-20
11072,Jonah Bolden,PHX,1.4,1.3,0.0,-3.2,2019-20
11073,Johnathan Williams,WAS,3.0,4.3,0.5,-11.6,2019-20
11074,Johnathan Motley,LAC,2.2,0.8,0.6,5.7,2019-20
11075,John Konchar,MEM,2.8,2.5,1.2,4.9,2019-20
11076,John Henson,DET,5.5,4.1,1.4,-0.7,2019-20
11077,John Collins,ATL,21.6,10.1,1.5,-5.1,2019-20
11078,Joel Embiid,PHI,23.0,11.6,3.0,5.2,2019-20
11079,Joe Ingles,UTA,9.8,3.9,5.2,5.1,2019-20
11080,Joe Harris,BKN,14.5,4.3,2.1,0.9,2019-20
11081,Joe Chealey,CHA,0.5,0.0,0.3,-23.4,2019-20
11082,Joakim Noah,LAC,2.8,3.2,1.4,-14.6,2019-20
11083,Jimmy Butler,MIA,19.9,6.7,6.0,5.2,2019-20
11084,Jevon Carter,PHX,4.9,2.0,1.4,0.7,2019-20
11085,Jerome Robinson,WAS,5.1,2.0,1.4,-1.0,2019-20
11086,Jerian Grant,WAS,4.5,1.0,1.5,-3.6,2019-20
11087,Jeremy Pargo,GSW,8.3,1.0,2.7,2.4,2019-20
11088,Jeremy Lamb,IND,12.5,4.3,2.1,-0.9,2019-20
11089,Jeremiah Martin,BKN,7.1,1.1,2.0,-8.4,2019-20
11090,Jerami Grant,DEN,12.0,3.5,1.2,-2.1,2019-20
11091,Jeff Teague,ATL,10.9,2.4,5.2,-5.7,2019-20
11092,Jaylen Nowell,MIN,3.8,0.9,1.3,1.2,2019-20
11093,J.P. Macura,CLE,0.0,0.0,0.0,150.0,2019-20
11094,Jeff Green,HOU,9.4,2.8,1.0,-3.8,2019-20
11095,Ivica Zubac,LAC,8.3,7.5,1.1,8.9,2019-20
11096,Frank Kaminsky,PHX,9.7,4.5,1.9,-1.0,2019-20
11097,Frank Jackson,NOP,6.3,1.4,1.0,-3.4,2019-20
11098,Evan Turner,MIN,3.3,2.0,2.0,-11.4,2019-20
11099,Evan Fournier,ORL,18.5,2.6,3.2,-1.8,2019-20
11100,Ersan Ilyasova,MIL,6.6,4.8,0.8,4.2,2019-20
11101,Eric Paschall,GSW,14.0,4.6,2.1,-10.6,2019-20
11102,Eric Mika,SAC,6.0,7.0,0.0,19.5,2019-20
11103,Eric Gordon,HOU,14.4,2.0,1.5,0.4,2019-20
11104,Eric Bledsoe,MIL,14.9,4.6,5.4,11.8,2019-20
11105,Enes Kanter,BOS,8.1,7.4,1.0,9.9,2019-20
11106,Emmanuel Mudiay,UTA,7.3,2.3,2.1,-2.0,2019-20
11107,Elie Okobo,PHX,4.0,1.6,2.1,-3.2,2019-20
11108,Elfrid Payton,NYK,10.0,4.7,7.2,-3.0,2019-20
11109,Ed Davis,UTA,1.8,3.8,0.4,-15.2,2019-20
11110,E'Twaun Moore,NOP,8.3,2.3,1.4,-2.2,2019-20
11111,Dzanan Musa,BKN,4.8,2.2,1.1,-2.5,2019-20
11112,Dwight Powell,DAL,9.4,5.7,1.5,8.9,2019-20
11113,Dwight Howard,LAL,7.5,7.3,0.7,5.9,2019-20
11114,Dwayne Bacon,CHA,5.7,2.6,1.3,-8.2,2019-20
11115,Dusty Hannahs,MEM,6.0,0.5,0.0,17.2,2019-20
11116,Duncan Robinson,MIA,13.5,3.2,1.4,7.5,2019-20
11117,Drew Eubanks,SAS,4.9,3.9,0.7,-11.0,2019-20
11118,Draymond Green,GSW,8.0,6.2,6.2,-7.2,2019-20
11119,Dragan Bender,GSW,6.7,4.6,1.8,1.1,2019-20
11120,Doug McDermott,IND,10.3,2.5,1.1,3.2,2019-20
11121,Dorian Finney-Smith,DAL,9.5,5.7,1.6,6.5,2019-20
11122,J.J. Barea,DAL,7.7,1.8,3.9,2.9,2019-20
11123,Donta Hall,BKN,4.3,4.2,0.4,-12.0,2019-20
11124,Donte DiVincenzo,MIL,9.2,4.8,2.3,12.2,2019-20
11125,Frank Mason,MIL,6.9,2.1,3.2,-1.8,2019-20
11126,Frank Ntilikina,NYK,6.3,2.1,3.0,-3.9,2019-20
11127,Edmond Sumner,IND,4.9,1.5,1.8,-2.6,2019-20
11128,Furkan Korkmaz,PHI,9.8,2.3,1.1,2.7,2019-20
11129,Isaiah Thomas,WAS,12.2,1.7,3.7,-10.4,2019-20
11130,Isaiah Roby,OKC,0.0,0.7,0.0,-11.5,2019-20
11131,Fred VanVleet,TOR,17.6,3.8,6.6,4.8,2019-20
11132,Isaiah Hartenstein,HOU,4.7,3.9,0.8,8.7,2019-20
11133,Isaac Bonga,WAS,5.0,3.4,1.2,-0.4,2019-20
11134,Iman Shumpert,BKN,4.2,2.6,0.9,-9.0,2019-20
11135,Ignas Brazdeikis,NYK,1.9,0.6,0.4,-7.1,2019-20
11136,Ian Mahinmi,WAS,7.4,5.7,1.3,-4.5,2019-20
11137,Henry Ellenson,BKN,0.4,1.2,0.2,27.3,2019-20
11138,Harry Giles III,SAC,6.9,4.1,1.3,-8.2,2019-20
11139,Harrison Barnes,SAC,14.5,4.9,2.2,-2.5,2019-20
11140,Hamidou Diallo,OKC,6.9,3.6,0.8,0.9,2019-20
11141,Grayson Allen,MEM,8.7,2.2,1.4,-6.0,2019-20
11142,Grant Williams,BOS,3.4,2.6,1.0,6.3,2019-20
11143,Gorgui Dieng,MEM,7.4,5.6,1.2,-3.6,2019-20
11144,Hassan Whiteside,POR,15.5,13.5,1.2,2.7,2019-20
11145,Gordon Hayward,BOS,17.5,6.7,4.1,8.5,2019-20
11146,Gabe Vincent,MIA,2.4,0.6,0.7,-15.9,2019-20
11147,Garrett Temple,BKN,10.3,3.5,2.5,-1.4,2019-20
11148,Garrison Mathews,WAS,5.4,1.3,0.6,7.1,2019-20
11149,Gary Clark,ORL,3.7,2.6,0.4,-5.1,2019-20
11150,Gary Harris,DEN,10.4,2.9,2.1,3.4,2019-20
11151,Gary Payton II,WAS,3.9,2.8,1.7,-14.3,2019-20
11152,Gary Trent Jr.,POR,8.9,1.6,1.0,-1.4,2019-20
11153,Ish Smith,WAS,10.9,3.2,4.9,-3.9,2019-20
11154,Georges Niang,UTA,5.9,1.9,0.7,-1.1,2019-20
11155,Giannis Antetokounmpo,MIL,29.5,13.6,5.6,15.4,2019-20
11156,Glenn Robinson III,PHI,11.7,4.4,1.5,-7.8,2019-20
11157,Goga Bitadze,IND,3.2,2.0,0.4,-1.4,2019-20
11158,Goran Dragic,MIA,16.2,3.2,5.1,3.5,2019-20
11159,George Hill,MIL,9.4,3.0,3.1,10.6,2019-20
11160,Landry Shamet,BKN,9.3,1.8,1.6,1.1,2020-21
11161,Langston Galloway,PHX,4.8,1.1,0.7,3.2,2020-21
11162,Larry Nance Jr.,CLE,9.3,6.7,3.1,-5.6,2020-21
11163,Lauri Markkanen,CHI,13.6,5.3,0.9,-2.8,2020-21
11164,LeBron James,LAL,25.0,7.7,7.8,9.2,2020-21
11165,Lonnie Walker IV,SAS,11.2,2.6,1.7,-6.3,2020-21
11166,Lonzo Ball,NOP,14.6,4.8,5.7,0.5,2020-21
11167,Luguentz Dort,OKC,14.0,3.6,1.7,-7.2,2020-21
11168,Louis King,SAC,7.3,3.0,1.5,-3.3,2020-21
11169,Malcolm Brogdon,IND,21.2,5.3,5.9,-0.5,2020-21
11170,Luka Doncic,DAL,27.7,8.0,8.6,3.9,2020-21
11171,Malachi Flynn,TOR,7.5,2.5,2.9,-5.6,2020-21
11172,Luke Kennard,LAC,8.3,2.6,1.7,-0.4,2020-21
11173,Luke Kornet,BOS,3.4,2.2,0.8,5.8,2020-21
11174,Lou Williams,ATL,11.3,2.1,3.4,1.8,2020-21
11175,Luka Samanic,SAS,3.7,2.1,0.5,-2.0,2020-21
11176,Killian Tillie,MEM,3.2,1.3,0.4,9.6,2020-21
11177,LaMelo Ball,CHA,15.7,5.9,6.1,-3.1,2020-21
11178,Khem Birch,TOR,7.2,5.8,1.3,-3.6,2020-21
11179,Malik Beasley,MIN,19.6,4.4,2.4,-7.2,2020-21
11180,Khris Middleton,MIL,20.4,6.0,5.4,6.2,2020-21
11181,Khyri Thomas,HOU,16.4,3.6,5.0,7.3,2020-21
11182,Killian Hayes,DET,6.8,2.7,5.3,-10.1,2020-21
11183,Kira Lewis Jr.,NOP,6.4,1.3,2.3,0.8,2020-21
11184,Kostas Antetokounmpo,LAL,0.8,1.3,0.1,22.1,2020-21
11185,Kris Dunn,ATL,1.3,1.5,0.5,-31.4,2020-21
11186,Kristaps Porzingis,DAL,20.1,8.9,1.6,0.7,2020-21
11187,Kyle Anderson,MEM,12.4,5.7,3.6,1.6,2020-21
11188,Kyle Guy,SAC,2.8,1.1,1.0,-4.2,2020-21
11189,Kyle Kuzma,LAL,12.9,6.1,1.9,-0.6,2020-21
11190,Kyle Lowry,TOR,17.2,5.4,7.3,-0.3,2020-21
11191,Kyrie Irving,BKN,26.9,4.8,6.0,5.6,2020-21
11192,LaMarcus Aldridge,BKN,13.5,4.5,1.9,-2.8,2020-21
11193,Lamar Stevens,CLE,4.1,2.4,0.6,-10.4,2020-21
11194,Malik Fitts,LAC,1.0,1.0,0.0,-27.3,2020-21
11195,Mo Bamba,ORL,8.0,5.8,0.8,-12.9,2020-21
11196,Mamadi Diakite,MIL,3.1,2.4,0.6,3.8,2020-21
11197,Michael Porter Jr.,DEN,19.0,7.3,1.1,8.3,2020-21
11198,Mikal Bridges,PHX,13.5,4.3,2.1,7.4,2020-21
11199,Mike Conley,UTA,16.2,3.5,6.0,16.7,2020-21
11200,Mike James,BKN,7.7,2.5,4.2,4.1,2020-21
11201,Mike Muscala,OKC,9.7,3.8,0.8,0.6,2020-21
11202,Mike Scott,PHI,4.2,2.4,0.8,-0.2,2020-21
